Time Step - No.;Time Step - Repetitions;Newton Iterations;Cumulative Time - DAYS;Date;Cumulative Production Oil MSTB;Cumulative Production Gas MMSCF;Cumulative Production Water MSTB;Cumulative Injection Gas MMSCF;Cumulative Injection Water MSTB;Production Rate Oil STB/D;Production Rate Gas MSCF/D;Production Rate Water STB/D;Injection Rate Gas MSCF/D;Injection Rate Water STB/D;Gaslift Rate - MSCF/D;Cumulative Gaslift - MMSCF;Gas Oil Ratio MSCF/STB;Water Oil Ratio STB/STB;Water Cut - STB/STB;Recovery OOIP - %;Ave.Wt. Pressure Tot-PV PSIA;Ave.Wt. Pressure HCPV+ PSIA;CPU TIME - Seconds;Elapsed TIME - Seconds
746;0;9;11612;Mon Oct 17 00:00:00 GST 2022;122996.3;83859.9;13185;40828.9;96690.2;99873.47;69762.72;4720.98;50479.49;127623.5;0;22874.1;0.7;0.047;0.045;4.09;4621.43;4403.95;24594.3;24632.8
747;0;11;11615.75;Thu Oct 20 00:00:00 GST 2022;123377.8;84125;13206;41006.7;97173.5;101740.4;70688.06;5598.58;47394.71;128891.5;0;22874.1;0.69;0.055;0.052;4.1;4621.48;4404.5;24749.4;24788
748;0;8;11619.5;Mon Oct 24 00:00:00 GST 2022;123635.1;84350;13219.4;41006.7;97666.2;68600;59992.42;3577.39;0;131379.9;43200;23036.1;0.87;0.052;0.05;4.11;4621.8;4406.39;24845.4;24884.2
749;0;5;11623.25;Fri Oct 28 00:00:00 GST 2022;124028.8;84615;13242.1;41006.7;98130.4;105000;70677.72;6056.49;0;123775.5;51300;23228.5;0.67;0.058;0.055;4.12;4621.61;4405.75;24892;24930.8
750;0;3;11627;Tue Nov 01 00:00:00 GST 2022;124422.6;84880.3;13266.6;41006.7;98622.6;105000;70739.25;6541.15;0;131246.9;52650;23425.9;0.67;0.062;0.059;4.13;4621.5;4405.46;24919;24957.9
751;0;3;11632;Sun Nov 06 00:00:00 GST 2022;124947.6;85234.4;13298.7;41240;99239.2;105000;70813.25;6415.05;46669.33;123337.6;52650;23689.1;0.67;0.061;0.058;4.15;4621.35;4405.45;24948;24987
752;0;2;11633;Mon Nov 07 00:00:00 GST 2022;125052.6;85305;13305.1;41290.7;99370.1;105000;70637.65;6431.32;50665.01;130858.1;49886.16;23739;0.67;0.061;0.058;4.16;4621.32;4405.5;24967;25006.1
753;0;2;11635;Wed Nov 09 00:00:00 GST 2022;125262.6;85446.5;13317.9;41389;99637.1;105000;70761.74;6401.17;49166.32;133506;52650;23844.3;0.67;0.061;0.057;4.16;4621.32;4405.78;24984.4;25023.4
754;0;1;11639;Sun Nov 13 00:00:00 GST 2022;125682.6;85728.8;13343.6;41591.4;100157.9;105000;70574.11;6424.52;50590.16;130187.1;11565.34;23890.6;0.67;0.061;0.058;4.18;4621.29;4406.36;24998.9;25038
755;0;2;11645;Sat Nov 19 00:00:00 GST 2022;126312.6;86153.4;13394.6;41896.1;100939;105000;70758.56;8503.38;50795.88;130188.9;12701.37;23966.8;0.67;0.081;0.075;4.2;4621.22;4407.13;25020.2;25059.3
756;1;4;11651;Fri Nov 25 00:00:00 GST 2022;126918.2;86576;13434.4;42195.2;101714.8;100926.8;70436.15;6628.56;49841.15;129300.6;12150;24039.7;0.7;0.066;0.062;4.22;4621.24;4408.05;25223.9;25263.3
757;0;6;11657;Thu Dec 01 00:00:00 GST 2022;127528.1;87000.5;13464.6;42502.1;102519.4;101653.1;70752.56;5036.71;51148.78;134098;32132.59;24232.5;0.7;0.05;0.047;4.24;4621.35;4409.23;25364.7;25404.2
758;1;6;11662.167;Tue Dec 06 00:00:00 GST 2022;128044.9;87364.4;13492.5;42765.5;103206.2;100038.1;70421.95;5403.86;50975.68;132924.1;0;24232.5;0.7;0.054;0.051;4.25;4621.46;4410.31;25687.5;25727.4
759;2;2;11662.974;Tue Dec 06 00:00:00 GST 2022;128129.7;87422.7;13496.7;42807.7;103315.6;105000;72281.03;5178.86;52321.19;135601.9;22234.72;24250.4;0.69;0.049;0.047;4.26;4621.46;4410.42;26259.3;26299.8
760;0;2;11664.589;Thu Dec 08 00:00:00 GST 2022;128299.2;87537.7;13507;42890.5;103533.4;105000;71205.94;6364.47;51257.52;134875.2;23023.73;24287.6;0.68;0.061;0.057;4.26;4621.47;4410.7;26277.9;26318.5
761;1;13;11666.203;Sat Dec 10 00:00:00 GST 2022;128456.6;87649.2;13514.6;42971;103744.2;97489.14;69081.4;4673.93;49860.81;130589.6;0;24287.6;0.71;0.048;0.046;4.27;4621.52;4411.12;26695.3;26736.5
762;0;6;11669.432;Tue Dec 13 00:00:00 GST 2022;128784.4;87878.9;13537.2;43137.4;104177.3;101509.1;71143.52;7016.29;51544.21;134098.5;24800.48;24367.7;0.7;0.069;0.065;4.28;4621.58;4411.73;26789.7;26831
763;2;2;11669.896;Tue Dec 13 00:00:00 GST 2022;128833.2;87911.9;13541.4;43161.1;104240.2;105000.1;71061.57;9077.78;51071.13;135526.8;22663.94;24378.2;0.68;0.086;0.08;4.28;4621.57;4411.78;27246.6;27288.5
764;0;6;11670.825;Wed Dec 14 00:00:00 GST 2022;128930.6;87977.6;13549.5;43208.2;104359.7;105000.2;70742.48;8752.2;50755.87;128720.9;19758.66;24396.6;0.67;0.083;0.077;4.28;4621.56;4411.93;27305;27347
765;0;2;11672.682;Fri Dec 16 00:00:00 GST 2022;129125.6;88108.8;13565.5;43302.3;104599;105000;70662.63;8604.86;50650.15;128868.4;23796.44;24440.8;0.67;0.082;0.076;4.29;4621.53;4412.22;27324.9;27366.9
766;0;2;11676.511;Tue Dec 20 00:00:00 GST 2022;129527.7;88378.9;13597.8;43495.7;105091.5;105000;70528.11;8432.89;50509.76;128622.1;28954.94;24551.6;0.67;0.08;0.074;4.3;4621.47;4412.81;27344.7;27386.8
767;0;2;11679.383;Fri Dec 23 00:00:00 GST 2022;129829.3;88581.8;13622.5;43641.1;105460.6;105000;70644.44;8603.72;50626.53;128503.3;32691.94;24645.5;0.67;0.082;0.076;4.31;4621.41;4413.24;27364.7;27406.8
768;0;8;11682.256;Mon Dec 26 00:00:00 GST 2022;130130.9;88779;13644.3;43780.9;105822.9;105000;68667.41;7567.67;48650.98;126139.6;29041.22;24729;0.65;0.072;0.067;4.32;4621.34;4413.59;27443.7;27485.9
769;0;5;11685.128;Thu Dec 29 00:00:00 GST 2022;130432.5;88980.1;13668.8;43924.4;106192.3;105000;70006.22;8529.74;49995.45;128590;15524.48;24773.5;0.67;0.081;0.075;4.33;4621.29;4414.01;27498.4;27540.7
770;0;4;11688;Sun Jan 01 00:00:00 GST 2023;130734;89185;13693;44071.8;106562.1;105000;71326.71;8429.9;51316.09;128754.8;26857.41;24850.7;0.68;0.08;0.074;4.34;4621.24;4414.45;27538.9;27581.3
771;0;2;11692;Thu Jan 05 00:00:00 GST 2023;131154;89469.2;13726.5;44276;107075.3;105000;71050.58;8391.32;51042.78;128317;39413.12;25008.3;0.68;0.08;0.074;4.36;4621.18;4415.05;27568;27610.4
772;0;2;11696;Mon Jan 09 00:00:00 GST 2023;131574;89753.2;13760.2;44480;107588.1;105000;71018.05;8416.62;51010.11;128197;43698.82;25183.1;0.68;0.08;0.074;4.37;4621.1;4415.6;27587.7;27630.2
773;0;2;11700;Fri Jan 13 00:00:00 GST 2023;131994;90037.2;13793.9;44684;108100.3;105000;70998.49;8417.63;50990.34;128034.8;47207.66;25372;0.68;0.08;0.074;4.39;4621.03;4416.13;27605.1;27647.6
774;0;2;11701;Sat Jan 14 00:00:00 GST 2023;132099;90108.2;13802.3;44735;108208.1;105000;70959.95;8401.72;50951.61;107839.2;50598.84;25422.6;0.68;0.08;0.074;4.39;4620.95;4416.13;27623.6;27666.1
775;0;1;11702.48;Sun Jan 15 00:00:00 GST 2023;132254.4;90213.4;13814.8;44809.6;108368.6;105000;71085.83;8427.49;50402.32;108469;55350;25504.5;0.68;0.08;0.074;4.39;4620.86;4416.19;27630.4;27672.9
776;0;1;11705.071;Wed Jan 18 00:00:00 GST 2023;132526.5;90397.3;13836.6;44941.6;108647.9;105000;70961.01;8420.69;50952.46;107785.5;52543.35;25640.6;0.68;0.08;0.074;4.4;4620.68;4416.24;27637.8;27680.4
777;0;1;11709.714;Sun Jan 22 00:00:00 GST 2023;133014;90727.7;13875.8;45175.8;109151.7;105000;71159.99;8457.42;50437.43;108501.3;55350;25897.6;0.68;0.081;0.075;4.42;4620.42;4416.35;27644.8;27687.4
778;0;10;11719;Wed Feb 01 00:00:00 GST 2023;133989;91376.8;13939.2;45639.8;110118.9;105000;69901.49;6826.63;49970.91;104159.2;38731.58;26257.3;0.67;0.065;0.061;4.45;4619.76;4415.97;27776.2;27819
779;0;9;11733;Wed Feb 15 00:00:00 GST 2023;135351.2;92353.6;14024.7;46200.1;111787.5;97300.22;69775.97;6104.19;40024.35;119182.9;0;26257.3;0.72;0.063;0.059;4.5;4619.64;4417.71;27932.1;27975
780;1;8;11740;Wed Feb 22 00:00:00 GST 2023;136027;92843.2;14055.7;46555.1;112629.9;96534.43;69933.92;4423.94;50709.37;120348.4;9425.68;26323.2;0.72;0.046;0.044;4.52;4619.68;4418.96;28288.2;28331.6
781;1;9;11743.5;Sat Feb 25 00:00:00 GST 2023;136394.5;93096.1;14076.5;46555.1;112646.5;105000;72254.16;5947.12;0;4750;45900;26483.9;0.69;0.057;0.054;4.53;4618.56;4416.06;28760.5;28804.4
782;0;8;11747;Wed Mar 01 00:00:00 GST 2023;136762;93350.5;14110.2;46555.1;113067.8;105000;72701.17;9645.72;0;120356.1;54000;26672.9;0.69;0.092;0.084;4.54;4618.38;4415.49;28855;28899.1
783;0;4;11751.179;Sun Mar 05 00:00:00 GST 2023;137200.7;93654.4;14148.4;46555.1;113571.2;105000.2;72719.85;9142.96;0;120489;55350;26904.2;0.69;0.087;0.08;4.56;4618.15;4414.92;28916.3;28960.5
784;0;3;11755.892;Thu Mar 09 00:00:00 GST 2023;137695.6;93994.2;14190.8;46555.1;114129.2;105000;72091.39;8976.75;0;118370.6;55350;27165.1;0.69;0.085;0.079;4.58;4617.84;4414.25;28941.2;28985.4
785;0;8;11760.314;Tue Mar 14 00:00:00 GST 2023;138159.9;94308.1;14226.9;46762.6;114606.6;105000;71008.9;8165.8;46928.02;107985.2;55350;27409.8;0.68;0.078;0.072;4.59;4617.5;4413.72;29011.2;29055.5
786;1;8;11762.524;Thu Mar 16 00:00:00 GST 2023;138392;94468.3;14237.8;46878.8;114871.1;105000;72429.73;4956.45;52551.11;119643;16156.5;27445.5;0.69;0.047;0.045;4.6;4617.44;4413.77;29298.6;29343.3
787;0;7;11764.948;Sat Mar 18 00:00:00 GST 2023;138646.4;94644.3;14255;47006.6;115162.5;104983.9;72637.08;7098.63;52746.99;120238;21080.66;27496.6;0.69;0.068;0.063;4.61;4617.38;4413.84;29366.2;29411
788;1;2;11766.205;Mon Mar 20 00:00:00 GST 2023;138778.5;94735.6;14266.7;47072.8;115314.3;105000;72622.37;9250.24;52656.01;120702.1;24154.86;27527;0.69;0.088;0.081;4.61;4617.33;4413.86;29523.6;29568.6
789;0;4;11768.564;Wed Mar 22 00:00:00 GST 2023;139008.7;94900.7;14278.5;47177.7;115598.2;97566.07;69964.25;5004.79;44476.52;120357.9;0;27527;0.72;0.051;0.049;4.62;4617.34;4414.18;29606.8;29651.9
790;0;4;11770.923;Fri Mar 24 00:00:00 GST 2023;139249.7;95068.9;14292.6;47299.1;115882.8;102199;71323.12;5990.04;51462.98;120611.6;43200;27628.9;0.7;0.059;0.055;4.63;4617.32;4414.4;29679;29724.2
791;0;3;11773.282;Mon Mar 27 00:00:00 GST 2023;139497;95240.8;14306.2;47424.1;116167.5;104797.8;72864.45;5752.66;52962.33;120722.2;20022.73;27676.1;0.7;0.055;0.052;4.64;4617.28;4414.61;29714.7;29760
792;0;2;11774.855;Tue Mar 28 00:00:00 GST 2023;139661.4;95354.9;14314.6;47506.9;116356.7;104558.8;72563.87;5397.98;52684.64;120292.3;17706.65;27704;0.69;0.052;0.049;4.64;4617.25;4414.73;29744.7;29790
793;0;6;11778;Sat Apr 01 00:00:00 GST 2023;139987.6;95582.3;14333.7;47672;116736.2;103704.1;72282.58;6071.68;52476.05;120647.9;15582.93;27753;0.7;0.059;0.055;4.65;4617.2;4415.05;29797.8;29843.2
794;0;2;11781.284;Tue Apr 04 00:00:00 GST 2023;140330.1;95820.1;14352.5;47844.6;117132.6;104290.5;72427.19;5710.31;52572.29;120704.7;19877.58;27818.3;0.69;0.055;0.052;4.66;4617.16;4415.37;29823.9;29869.3
795;0;3;11784.399;Fri Apr 07 00:00:00 GST 2023;140654.6;96045.6;14370.4;48008.2;117508.8;104188.7;72361.27;5760.07;52515.72;120757.8;19869.04;27880.2;0.69;0.055;0.052;4.67;4617.12;4415.7;29845.3;29890.8
796;0;2;11790.3;Thu Apr 13 00:00:00 GST 2023;141268.6;96472.4;14404.7;48318.1;118221.5;104058.1;72350.12;5798.67;52516.05;120793.9;19877.01;27997.4;0.7;0.056;0.053;4.69;4617.04;4416.36;29862.8;29908.3
797;0;3;11796.2;Wed Apr 19 00:00:00 GST 2023;141881.9;96899.4;14439;48628;118934.2;103955.1;72358;5815.89;52532.87;120804.7;19890.79;28114.8;0.7;0.056;0.053;4.71;4616.97;4417.02;29884.7;29930.3
798;1;14;11799.15;Sat Apr 22 00:00:00 GST 2023;142191.7;97105.7;14465;48775.8;119282.5;105000;69942.4;8812.01;50100.63;118036.6;6404.89;28133.7;0.67;0.084;0.077;4.72;4616.87;4417.2;30205.4;30251.5
799;1;3;11801.362;Mon Apr 24 00:00:00 GST 2023;142424;97264.5;14486.1;48890.4;119541.2;105000;71779.28;9540.33;51785.07;116927.1;22338.59;28183.1;0.68;0.091;0.083;4.73;4616.77;4417.3;30355.8;30402.1
800;0;8;11804.681;Thu Apr 27 00:00:00 GST 2023;142761.3;97502.5;14505.2;49063.3;119935.7;101624;71704.49;5766.54;52093.46;118877.6;33808.68;28295.3;0.71;0.057;0.054;4.74;4616.75;4417.7;30468.5;30515
801;0;10;11808;Mon May 01 00:00:00 GST 2023;143073.5;97732.8;14523.3;49230.6;120330;94080.18;69411.27;5437.59;50401;118797.8;0;28295.3;0.74;0.058;0.055;4.75;4616.78;4418.34;30652.5;30699.2
802;2;2;11808.376;Mon May 01 00:00:00 GST 2023;143113.1;97759.5;14527;49249.7;120370.2;105000;70910.74;10000.15;50915.69;106778.7;54000;28315.7;0.68;0.095;0.087;4.76;4616.75;4418.31;31043.5;31090.7
803;0;2;11809.129;Tue May 02 00:00:00 GST 2023;143192.1;97812.9;14534.2;49288;120451.7;105000;70887.11;9561.41;50879.09;108274.2;50528.11;28353.7;0.68;0.091;0.083;4.76;4616.71;4418.32;31061.5;31108.7
804;0;3;11810.635;Wed May 03 00:00:00 GST 2023;143350.2;97918.7;14549.2;49363;120615.1;105000.1;70285.39;9954.74;49798.6;108537.9;54000;28435;0.67;0.095;0.087;4.76;4616.62;4418.33;31092.3;31139.6
805;0;5;11813.647;Sat May 06 00:00:00 GST 2023;143666.4;98132.4;14576.6;49516.5;120936.9;105000;70955.78;9085.86;50964.48;106844.5;11138.58;28468.6;0.68;0.087;0.08;4.77;4616.43;4418.3;31153.1;31200.5
806;0;4;11816.723;Tue May 09 00:00:00 GST 2023;143989.5;98354;14603.6;49676.6;121280.7;105000;72009.63;8787.64;52047.86;111739.8;7017.45;28490.1;0.69;0.084;0.077;4.78;4616.28;4418.38;31200;31247.4
807;1;10;11818.296;Thu May 11 00:00:00 GST 2023;144142.4;98463.5;14610.9;49751.3;121463.7;97270.42;69639.53;4653.22;47467.98;116388.3;0;28490.1;0.72;0.048;0.046;4.79;4616.27;4418.6;31569.5;31617.4
808;0;9;11821.441;Sun May 14 00:00:00 GST 2023;144446.1;98681.5;14624;49908.7;121833.9;96563.63;69318.61;4141.25;50063.24;117733.5;1350;28494.4;0.72;0.043;0.041;4.8;4616.29;4419.12;31717.9;31765.9
809;0;8;11824.953;Wed May 17 00:00:00 GST 2023;144795.4;98930.8;14644.8;50089.8;122248.9;99450.9;70993.2;5936.1;51561.17;118171.5;0;28494.4;0.71;0.06;0.056;4.81;4616.27;4419.51;31852.7;31900.9
810;1;8;11826.708;Fri May 19 00:00:00 GST 2023;144965.5;99054.3;14653.5;50177.4;122459.6;96893.74;70323.21;4970.87;49875.88;119972.1;0;28494.4;0.73;0.051;0.049;4.82;4616.3;4419.82;32226.2;32274.9
811;0;2;11829.781;Mon May 22 00:00:00 GST 2023;145283.5;99276.1;14674.1;50338.5;122827.3;103497.2;72179.49;6680.68;52427.98;119672;25300.48;28572.1;0.7;0.065;0.061;4.83;4616.28;4420.13;32265.6;32314.3
812;0;4;11832.854;Thu May 25 00:00:00 GST 2023;145583.8;99491.5;14692;50494.6;123197.5;97699.1;70092.87;5851.35;50805.14;120474.1;17709.13;28626.5;0.72;0.06;0.057;4.84;4616.29;4420.56;32331.8;32380.6
813;0;5;11835.927;Sun May 28 00:00:00 GST 2023;145895;99712.2;14712.6;50655.2;123562.4;101281.3;71840.61;6692.69;52274.41;118718;9647.09;28656.2;0.71;0.066;0.062;4.85;4616.27;4420.83;32415.4;32464.3
814;0;5;11839;Thu Jun 01 00:00:00 GST 2023;146208.7;99934.2;14733.2;50816.8;123928.6;102078;72232.43;6699.57;52588.5;119202.6;22724.9;28726;0.71;0.066;0.062;4.86;4616.24;4421.13;32476.7;32525.8
815;0;13;11842.875;Sun Jun 04 00:00:00 GST 2023;146576.8;100204.1;14752.9;51012.8;124390.5;95000;69653.81;5096.33;50578.11;119177.9;0;28726;0.73;0.054;0.051;4.87;4616.31;4421.84;32702.1;32751.4
816;0;9;11846.75;Thu Jun 08 00:00:00 GST 2023;146936.9;100473;14774.5;51204.4;124853.3;92921.82;69393.17;5572.54;49433.35;119450.7;1350;28731.3;0.75;0.06;0.057;4.88;4616.38;4422.64;32885.5;32935
817;0;11;11850.249;Mon Jun 12 00:00:00 GST 2023;147269.2;100716.6;14791;51381.2;125263.1;95000;69620.72;4716.82;50546.42;117119.8;0;28731.3;0.73;0.05;0.047;4.89;4616.43;4423.19;33046.5;33096.7
818;1;11;11853.374;Thu Jun 15 00:00:00 GST 2023;147572;100935.7;14807.1;51523.7;125639.6;96866.94;70124.42;5125.45;45590.6;120465.5;0;28731.3;0.72;0.053;0.05;4.9;4616.47;4423.64;33455.8;33506.7
819;0;10;11856.499;Sun Jun 18 00:00:00 GST 2023;147900.1;101162.6;14832.1;51523.7;126003.5;105000;72582.12;8024.99;0;116441.4;45900;28874.7;0.69;0.076;0.071;4.91;4616.29;4423.31;33574.3;33625.5
820;0;8;11859.624;Wed Jun 21 00:00:00 GST 2023;148228.3;101386.6;14856.2;51523.7;126363.3;105000;71696.78;7706.53;0;115133;51300;29035;0.68;0.073;0.068;4.93;4616.08;4422.9;33667.8;33719.6
821;0;8;11862.75;Sat Jun 24 00:00:00 GST 2023;148556.4;101605.9;14890.4;51680.1;126684.2;105000;70169.22;10947.7;50025.12;102684;54000;29203.8;0.67;0.1;0.094;4.94;4615.8;4422.54;33751.7;33803.6
822;0;5;11865.875;Tue Jun 27 00:00:00 GST 2023;148884.6;101829.3;14920.3;51840.8;127024.5;105000;71484.4;9563.61;51449.14;108873.4;45263.86;29345.2;0.68;0.091;0.083;4.95;4615.6;4422.43;33815.7;33867.7
823;0;6;11869;Sat Jul 01 00:00:00 GST 2023;149212.7;102048.3;14952.2;51997.3;127353.8;105000.5;70070.36;10190.88;50074.61;105367.9;28668.37;29434.8;0.67;0.097;0.088;4.96;4615.37;4422.26;33869.9;33922
824;0;2;11872.192;Tue Jul 04 00:00:00 GST 2023;149547.9;102277.7;14983;52162.8;127706.2;105000.2;71855.23;9671.66;51822.03;110418.3;16933.28;29488.9;0.68;0.092;0.084;4.97;4615.19;4422.25;33904;33956.1
825;0;2;11875.274;Fri Jul 07 00:00:00 GST 2023;149871.5;102500.6;15012.1;52324.1;128049.7;105000;72342.09;9414.76;52335.17;111430.2;30660.3;29583.4;0.69;0.09;0.082;4.98;4615.02;4422.25;33924.5;33976.7
826;0;2;11881.456;Thu Jul 13 00:00:00 GST 2023;150520.5;102947.3;15070.6;52647;128735.6;105000;72261.28;9464.95;52251.97;110963.5;34090.29;29794.1;0.69;0.09;0.083;5;4614.7;4422.29;33944.9;33997
827;0;7;11887.637;Wed Jul 19 00:00:00 GST 2023;151169.6;103385.3;15131.8;52961.7;129393.2;105000;70860.23;9902.17;50897.86;106393.4;30729.82;29984.1;0.67;0.094;0.086;5.02;4614.28;4421.95;34018.8;34071.1
828;1;4;11890.728;Sat Jul 22 00:00:00 GST 2023;151494.1;103608.9;15160.7;53123.4;129755.4;105000;72330.31;9371.38;52336.22;117170;30543.87;30078.5;0.69;0.089;0.082;5.03;4614.17;4422.11;34289.9;34342.6
829;0;2;11895.364;Thu Jul 27 00:00:00 GST 2023;151980.9;103943.1;15204.6;53364.9;130274.7;105000;72088.81;9465.65;52082.93;112015.7;23554.89;30187.7;0.69;0.09;0.083;5.05;4613.95;4422.24;34310.1;34362.8
830;0;2;11900;Tue Aug 01 00:00:00 GST 2023;152467.7;104277.7;15248.4;53606.8;130788;105000;72171.43;9441.54;52170.24;110724.1;27715.17;30316.2;0.69;0.09;0.083;5.07;4613.7;4422.29;34328.9;34381.6
831;0;9;11907.75;Tue Aug 08 00:00:00 GST 2023;153281.5;104826.1;15311.8;54000.7;131608.9;105000;70761.03;8178.92;50828.75;105912.5;22618.93;30491.5;0.67;0.078;0.072;5.09;4613.23;4421.99;34434.5;34487.4
832;1;4;11911.625;Sat Aug 12 00:00:00 GST 2023;153688.3;105106.8;15348.8;54204;132065.9;105000;72449.09;9544.34;52462.92;117944.3;23902.38;30584.1;0.69;0.091;0.083;5.11;4613.1;4422.22;34668.1;34721.4
833;0;7;11915.5;Wed Aug 16 00:00:00 GST 2023;154057.9;105377.7;15371.2;54357.5;132534.1;95365.94;69893.67;5802.98;39625.33;120822.3;43200;30751.5;0.73;0.061;0.057;5.12;4613.15;4422.76;34785;34838.4
834;1;12;11917.438;Fri Aug 18 00:00:00 GST 2023;154246.3;105514.6;15383.6;54457.2;132765.7;97244.59;70687.13;6365.09;51428.96;119560.3;0;30751.5;0.73;0.065;0.061;5.13;4613.15;4423.03;35162.5;35216.3
835;0;12;11920.828;Mon Aug 21 00:00:00 GST 2023;154602.3;105749.7;15412.8;54457.2;133122;105000.1;69313.88;8605.79;0;105073.2;32400;30861.3;0.66;0.082;0.076;5.14;4612.86;4422.39;35336.8;35390.9
836;0;7;11924.219;Fri Aug 25 00:00:00 GST 2023;154958.3;106000.4;15447;54457.2;133532.7;105000;73941.6;10098.17;0;121131.3;55350;31049;0.7;0.096;0.088;5.15;4612.68;4422.06;35420.3;35474.6
837;0;4;11927.609;Mon Aug 28 00:00:00 GST 2023;155314.3;106244.1;15480.7;54605.1;133898.3;105000.8;71895.8;9933.16;43631.81;107838.9;55350;31236.7;0.68;0.095;0.086;5.16;4612.42;4421.74;35464.5;35518.8
838;0;3;11931;Fri Sep 01 00:00:00 GST 2023;155670.4;106491.5;15513.4;54778.6;134278.3;105000;72954.11;9660.72;51177.01;112066.7;55350;31424.4;0.69;0.092;0.084;5.17;4612.23;4421.67;35489.1;35543.5
839;0;7;11934.875;Mon Sep 04 00:00:00 GST 2023;156077.2;106770.8;15551.3;54980.5;134699.8;105000.1;72070.47;9766.35;52093.82;108777.8;47866.63;31609.8;0.69;0.093;0.085;5.19;4611.98;4421.47;35562.4;35616.9
840;0;4;11938.75;Fri Sep 08 00:00:00 GST 2023;156484.1;107051.7;15589;55183.8;135138.6;105000;72487.39;9732.62;52468.5;113234.5;40569.21;31767;0.69;0.093;0.085;5.2;4611.79;4421.54;35596.4;35650.9
841;0;2;11943.2;Wed Sep 13 00:00:00 GST 2023;156951.4;107374;15632.2;55417.1;135636;105000;72441.67;9702.83;52421.72;111774.9;36759.07;31930.6;0.69;0.092;0.085;5.22;4611.55;4421.59;35616;35670.6
842;0;4;11949.133;Tue Sep 19 00:00:00 GST 2023;157574.4;107800.3;15690.3;55724.6;136284.4;105000;71851.19;9793.55;51834.02;109279.6;36071.91;32144.6;0.68;0.093;0.085;5.24;4611.2;4421.56;35651.8;35706.5
843;0;4;11955.067;Mon Sep 25 00:00:00 GST 2023;158197.4;108227.7;15748.6;56033.2;136937.7;105000;72021.35;9823.84;52002.04;110104.7;34923.35;32351.9;0.69;0.094;0.086;5.26;4610.86;4421.61;35685.2;35739.9
844;0;3;11961;Sun Oct 01 00:00:00 GST 2023;158820.4;108657.7;15806.6;56344.4;137604.7;105000;72473.54;9782.05;52456.16;112422.3;55350;32680.3;0.69;0.093;0.085;5.28;4610.56;4421.71;35713.5;35768.2
845;1;2;11966.167;Fri Oct 06 00:00:00 GST 2023;159362.9;109031.2;15857.4;56614.5;138177.8;105000;72301.75;9834.47;52282.38;110921.1;52880.08;32953.5;0.69;0.094;0.086;5.3;4610.4;4421.82;35905.3;35960.4
846;0;1;11972.625;Thu Oct 12 00:00:00 GST 2023;160041;109499.1;15921.2;56953.1;138892.9;105000;72444.45;9870.72;52426.38;110725.2;40363.35;33214.2;0.69;0.094;0.086;5.32;4610;4421.73;35914.3;35969.3
847;0;2;11979.083;Thu Oct 19 00:00:00 GST 2023;160719.1;109965.2;15985.6;57289.9;139605.1;105000;72173.26;9970.42;52151.73;110272.8;53914.21;33562.4;0.69;0.095;0.087;5.34;4609.65;4421.77;35933;35988.1
848;0;3;11985.542;Wed Oct 25 00:00:00 GST 2023;161397.2;110433.5;16050.3;57629;140319;105000;72514.66;10025.36;52494.57;110540.3;54032.3;33911.3;0.69;0.095;0.087;5.36;4609.29;4421.8;35955.1;36010.2
849;0;5;11992;Wed Nov 01 00:00:00 GST 2023;162075.4;110900.3;16115.9;57966.5;141022.8;105000;72273.6;10151.63;52267.57;108978.2;54541.41;34263.6;0.69;0.097;0.088;5.39;4608.9;4421.72;35994.6;36049.9
850;0;5;11999.5;Wed Nov 08 00:00:00 GST 2023;162862.9;111441.2;16192.6;58357.4;141837.3;105000;72122.86;10233.42;52116.93;108595.9;50368.73;34641.3;0.69;0.097;0.089;5.41;4608.45;4421.65;36046.5;36101.8
851;1;2;12003.25;Sun Nov 12 00:00:00 GST 2023;163256.6;111713.9;16230.6;58555;142261.4;105000;72701.99;10125.7;52679.21;113085.5;52029.97;34836.4;0.69;0.096;0.088;5.42;4608.28;4421.76;36179.9;36235.5
852;0;3;12007;Thu Nov 16 00:00:00 GST 2023;163650.4;111985.5;16268.9;58751.5;142674;105000;72427.34;10212.8;52408.01;110039.6;51390.35;35029.2;0.69;0.097;0.089;5.44;4608.06;4421.79;36203.9;36259.5
853;0;3;12010.75;Sun Nov 19 00:00:00 GST 2023;164044.1;112257.6;16307.2;58946.2;143086.6;105000;72562.6;10224.59;51918.28;110011.2;55350;35236.7;0.69;0.097;0.089;5.45;4607.85;4421.82;36227;36282.6
854;0;2;12014.5;Thu Nov 23 00:00:00 GST 2023;164437.9;112529.7;16345.6;59138;143498.6;105000;72566;10233.59;51156.12;109880;55350;35444.3;0.69;0.097;0.089;5.46;4607.7;4421.87;36239.5;36295.2
855;0;1;12018.25;Mon Nov 27 00:00:00 GST 2023;164831.6;112802;16384.1;59329.9;143911.2;105000;72623.42;10262.63;51165.29;110020.8;55350;35651.8;0.69;0.098;0.089;5.48;4607.47;4421.79;36246.1;36301.8
856;0;1;12022;Fri Dec 01 00:00:00 GST 2023;165225.4;113074;16422.7;59520.9;144322.1;105000;72514.39;10285.16;50948.52;109586;55350;35859.4;0.69;0.098;0.089;5.49;4607.26;4421.77;36252.7;36308.4
