Time Step - No.;Time Step - Repetitions;Newton Iterations;Cumulative Time - DAYS;Date;Cumulative Production Oil MSTB;Cumulative Production Gas MMSCF;Cumulative Production Water MSTB;Cumulative Injection Gas MMSCF;Cumulative Injection Water MSTB;Production Rate Oil STB/D;Production Rate Gas MSCF/D;Production Rate Water STB/D;Injection Rate Gas MSCF/D;Injection Rate Water STB/D;Gaslift Rate - MSCF/D;Cumulative Gaslift - MMSCF;Gas Oil Ratio MSCF/STB;Water Oil Ratio STB/STB;Water Cut - STB/STB;Recovery OOIP - %;Ave.Wt. Pressure Tot-PV PSIA;Ave.Wt. Pressure HCPV+ PSIA;CPU TIME - Seconds;Elapsed TIME - Seconds
1699;0;2;16847;Sun Feb 15 00:00:00 GST 2037;574333.4;527832.7;168694;372691.4;676331.1;39704.63;53326.4;37998.86;38292.54;76922.01;854.23;133484.4;1.34;0.96;0.49;19.08;4424.1;4310.03;132004.5;132214.3
1700;0;11;16854;Sun Feb 22 00:00:00 GST 2037;574704.4;528250.7;169064.1;372997;676893.8;52989.37;59716.79;52878.72;43659.46;80389.96;11778.29;133566.8;1.13;1;0.5;19.1;4423.48;4308.94;132113.7;132323.6
1701;0;2;16861;Sun Mar 01 00:00:00 GST 2037;575097.3;528675.6;169439.6;373307.6;677518.2;56135.98;60697.87;53639.05;44372.38;89201.1;18730.77;133697.9;1.08;0.96;0.49;19.11;4422.93;4308.04;132132.7;132342.6
1702;1;9;16866.168;Fri Mar 06 00:00:00 GST 2037;575364.5;529234.1;169647.2;373721;677994.1;51717.86;108112.1;40177.64;80000;92111.14;0;133697.9;2.09;0.78;0.44;19.12;4422.87;4308.24;132385.5;132595.8
1703;1;6;16869.396;Mon Mar 09 00:00:00 GST 2037;575564.1;529546.7;169841;373979.3;678279.1;61802.59;96804.49;60000;80000;88264.83;47907.2;133852.6;1.57;0.97;0.49;19.13;4422.55;4307.4;132580.5;132791.1
1704;0;3;16871.701;Wed Mar 11 00:00:00 GST 2037;575695.9;529688.9;169975;374083.6;678506.4;57154.01;61626.62;58133.23;45229.67;98554.65;19595.04;133897.8;1.08;1.02;0.5;19.13;4422.38;4307.03;132609.6;132820.2
1705;1;2;16873.22;Fri Mar 13 00:00:00 GST 2037;575786.6;529806.4;170066.1;374175.9;678656.6;59713.88;77376.93;60000;60767.12;98921.21;27694.63;133939.9;1.3;1;0.5;19.13;4422.28;4306.81;132750.4;132961.3
1706;0;5;16875.377;Sun Mar 15 00:00:00 GST 2037;575915.3;529982.6;170195.5;374316.3;678875.4;59735.78;81758.07;60000;65138.36;101480.1;27922.37;134000;1.37;1;0.5;19.14;4422.14;4306.56;132791.4;133002.4
1707;0;3;16878.701;Wed Mar 18 00:00:00 GST 2037;576105.4;530188.2;170392.8;374467.3;679214.7;57151.65;61835.54;59341.71;45427.61;102055.9;20689.49;134068.8;1.08;1.04;0.51;19.14;4421.93;4306.21;132816.8;133027.8
1708;1;4;16880.363;Fri Mar 20 00:00:00 GST 2037;576199.4;530290.5;170490.5;374542.4;679380.6;56542.41;61547.07;58772.11;45188.69;99842.32;20580.79;134103;1.09;1.04;0.51;19.15;4421.82;4306.02;132950.2;133161.5
1709;0;2;16883.271;Mon Mar 23 00:00:00 GST 2037;576362.4;530469;170660.1;374673.5;679675;56049.93;61375.45;58322.08;45057.42;101165.9;20520.91;134162.7;1.1;1.04;0.51;19.15;4421.65;4305.77;132964.5;133175.8
1710;0;1;16886.182;Thu Mar 26 00:00:00 GST 2037;576524.7;530647.4;170828.9;374804.4;679969.8;55787.51;61297.69;58002.44;45000.81;101358.7;20495.13;134222.4;1.1;1.04;0.51;19.16;4421.49;4305.56;132972.4;133183.7
1711;0;1;16889.092;Sun Mar 29 00:00:00 GST 2037;576686.4;530825.5;170996.7;374935.2;680264;55585.37;61231.06;57699.46;44950.03;101117.1;20472.01;134281.9;1.1;1.04;0.51;19.16;4421.33;4305.36;132978.7;133190.1
1712;0;1;16892;Wed Apr 01 00:00:00 GST 2037;576847.5;531003.5;171163.9;375065.9;680557.4;55381.47;61169.8;57464.23;44904.92;100852.9;20451.47;134341.4;1.1;1.04;0.51;19.17;4421.16;4305.16;132985.7;133197.1
1713;0;10;16895.875;Sat Apr 04 00:00:00 GST 2037;577029.7;531406.4;171281.3;375375.9;680877;47015.61;103974.4;30294.05;80000;82472.75;0;134341.4;2.21;0.64;0.39;19.17;4421.12;4305.67;133097.2;133308.8
1714;0;3;16898.355;Tue Apr 07 00:00:00 GST 2037;577150.5;531691.9;171360.2;375574.3;681069;48686.93;115088.4;31823.22;80000;77392.5;29700;134415.1;2.36;0.65;0.4;19.18;4421.05;4305.73;133145.5;133357.1
1715;0;13;16901.312;Fri Apr 10 00:00:00 GST 2037;577302.3;531867.9;171523.5;375703.3;681299.4;51346.74;59559.59;55239.34;43628.47;77955.85;10668.52;134446.6;1.16;1.08;0.52;19.18;4420.75;4305.16;133264.8;133476.6
1716;1;6;16903.252;Sun Apr 12 00:00:00 GST 2037;577407.6;531985.3;171630.4;375789.3;681483.6;54302.26;60514.34;55100.17;44337.9;94930.37;16916.3;134479.5;1.11;1.01;0.5;19.19;4420.62;4304.95;133452.3;133664.5
1717;1;3;16904.63;Mon Apr 13 00:00:00 GST 2037;577483.8;532069.2;171706.5;375850.8;681613.3;55241.29;60848.94;55185.71;44591.75;94065.81;19322.75;134506.1;1.1;1;0.5;19.19;4420.52;4304.8;133589.2;133801.7
1718;1;4;16906.01;Wed Apr 15 00:00:00 GST 2037;577559.3;532152.8;171782;375912;681743.5;54773.15;60591.9;54717.54;44372.56;94454.96;19227.72;134532.6;1.11;1;0.5;19.19;4420.43;4304.68;133723.4;133936.1
1719;0;2;16908.768;Fri Apr 17 00:00:00 GST 2037;577709;532319.2;171931.2;376033.7;682003.5;54279.28;60325.54;54116.5;44145.46;94281.54;19129.3;134585.4;1.11;1;0.5;19.2;4420.25;4304.46;133740.5;133953.3
1720;0;2;16912.076;Tue Apr 21 00:00:00 GST 2037;577887.2;532518;172108.9;376179.2;682313.4;53852.18;60117.51;53720.17;43971.7;93675.73;19053.95;134648.4;1.12;1;0.5;19.2;4420.04;4304.22;133753.9;133966.7
1721;0;2;16915.385;Fri Apr 24 00:00:00 GST 2037;578064.7;532716.6;172285.4;376324.4;682620.9;53669.67;60036.17;53356.63;43903.8;92953.78;19024.54;134711.3;1.12;0.99;0.5;19.21;4419.83;4304.02;133767.8;133980.7
1722;0;2;16918.691;Mon Apr 27 00:00:00 GST 2037;578241.4;532914.9;172461.3;376469.4;682926.2;53398.62;59924.26;53149.22;43813.79;92286.63;18985.49;134774.2;1.12;1;0.5;19.21;4419.61;4303.79;133781.1;133993.9
1723;0;2;16922;Fri May 01 00:00:00 GST 2037;578417.7;533113;172636.4;376614.3;683229.7;53306.9;59901.01;52937.17;43796.96;91718.42;18978.22;134836.9;1.12;0.99;0.5;19.22;4419.4;4303.58;133795;134007.8
1724;0;5;16925.875;Mon May 04 00:00:00 GST 2037;578650.3;533480.4;172868.9;376917.1;683583.1;60026.35;94807.15;60000;78156.86;91220.01;33403.49;134966.4;1.58;1;0.5;19.23;4419.06;4302.9;133850.3;134063.3
1725;0;8;16928.268;Thu May 07 00:00:00 GST 2037;578676;533546;172899.7;376951.9;683670.2;10739.09;27419.73;12863.11;14561.95;36402.95;128.6;134966.7;2.55;1.2;0.54;19.23;4418.96;4303.69;134002.4;134215.6
1726;0;6;16932.812;Mon May 11 00:00:00 GST 2037;578766.3;533630.8;173010.6;376975.3;683832.2;19857.19;18660.85;24402.38;5136.11;35633.61;665.1;134969.7;0.94;1.23;0.55;19.23;4418.63;4304.18;134050.5;134263.7
1727;0;4;16937.86;Sat May 16 00:00:00 GST 2037;578872.7;533730.1;173147.8;377005.8;684079.6;21085.48;19666.19;27189.06;6053.31;49030.97;1359.77;134976.6;0.93;1.29;0.56;19.24;4418.41;4304.9;134084.4;134297.7
1728;0;3;16945.43;Sun May 24 00:00:00 GST 2037;579027.3;533874.8;173344.8;377047.9;684499.9;20423.53;19119.33;26019.15;5556.22;55509.35;1248.05;134986;0.94;1.27;0.56;19.24;4418.28;4306.33;134108.1;134321.4
1729;0;3;16953;Mon Jun 01 00:00:00 GST 2037;579183.8;534019.2;173541.2;377089.5;684923.5;20668.65;19072.63;25952.34;5494.89;55964.76;1296.55;134995.8;0.92;1.26;0.56;19.25;4418.15;4307.71;134129.2;134342.6
1730;0;12;16968;Tue Jun 16 00:00:00 GST 2037;579927.8;535797.7;174044.5;378289.5;685744.8;49604.06;118568;33549.99;80000;54751.07;0;134995.8;2.39;0.68;0.4;19.27;4416.89;4304.81;134278.8;134492.5
1731;0;10;16983;Wed Jul 01 00:00:00 GST 2037;580751.6;536732.5;174902.2;378980.9;686825.6;54916.32;62317.17;57181.95;46095.39;72055.36;14037.79;135206.4;1.13;1.04;0.51;19.3;4415.15;4300.47;134414;134627.9
1732;2;12;16986.875;Sat Jul 04 00:00:00 GST 2037;580951.8;537157;175034.8;379290.9;687170.9;51681.84;109538;34209.66;80000;89112.4;17550;135274.4;2.12;0.66;0.4;19.3;4415.14;4300.59;134841.9;135056.4
1733;0;3;16993.656;Sat Jul 11 00:00:00 GST 2037;581277.4;537851.7;175306.4;379833.4;687811.6;48007.19;102446.5;40057.31;80000;94481.57;5400;135311;2.13;0.83;0.45;19.31;4415.18;4300.72;134882.6;135097.1
1734;0;4;17000.438;Sat Jul 18 00:00:00 GST 2037;581571.2;538237.2;175620.7;380115.1;688510.5;43328.91;56853.42;46341.44;41534.88;103049.8;3769.65;135336.6;1.31;1.07;0.52;19.32;4415.28;4301.2;134930.9;135145.5
1735;0;6;17007.219;Sat Jul 25 00:00:00 GST 2037;581949.2;538661.3;176011.3;380428.7;689227.7;55733.72;62540.6;57605.79;46253.78;105774;18677.89;135463.2;1.12;1.03;0.51;19.34;4415.03;4300.59;134984.6;135199.3
1736;0;12;17014;Sat Aug 01 00:00:00 GST 2037;582314.7;539081.1;176375.7;380739;689945.4;53909.45;61911.87;53732.84;45752.11;105835.9;13854.44;135557.2;1.15;1;0.5;19.35;4414.85;4300.42;135108.8;135323.8
1737;0;10;17021.75;Sat Aug 08 00:00:00 GST 2037;582697.7;539989.3;176657.3;381359;690651.3;49411.16;117181.8;36343.66;80000;91079.39;0;135557.2;2.37;0.74;0.42;19.36;4414.83;4300.79;135233.4;135448.6
1738;0;5;17029.5;Sun Aug 16 00:00:00 GST 2037;583096.4;540448.6;177122.3;381694.7;691361.4;51442.9;59263.49;60000;43310.05;91625.24;19192.97;135705.9;1.15;1.17;0.54;19.38;4414.25;4299.57;135283.4;135498.7
1739;0;12;17037.25;Mon Aug 24 00:00:00 GST 2037;583511.2;540933.6;177572.5;382054.7;692178.9;53522.77;62581.53;58086.68;46462.86;105481.5;14969.48;135822;1.17;1.09;0.52;19.39;4413.96;4299.17;135401.2;135616.7
1740;1;4;17041.125;Fri Aug 28 00:00:00 GST 2037;583731.5;541182.5;177803.3;382240.1;692577.7;56856.29;64222.03;59569.39;47825.7;102917.6;22192.85;135908;1.13;1.05;0.51;19.4;4413.73;4298.72;135578;135793.8
1741;1;4;17043.062;Sun Aug 30 00:00:00 GST 2037;583841.5;541306.7;177918.3;382332.5;692777.4;56801.59;64111.14;59331.71;47717.41;103092;22169.91;135950.9;1.13;1.04;0.51;19.4;4413.62;4298.56;135750.6;135966.7
1742;0;4;17045;Tue Sep 01 00:00:00 GST 2037;583950.6;541430.3;178032.6;382424.5;692985.6;56275.71;63813.79;59007.93;47462.96;107456.2;22044.28;135993.6;1.13;1.05;0.51;19.4;4413.54;4298.44;135777.7;135993.8
1743;0;5;17048.875;Fri Sep 04 00:00:00 GST 2037;584184.6;541789.3;178265.1;382718.8;693407.2;60393.35;92633.81;60000;75956.6;108795.1;33634.47;136123.9;1.53;0.99;0.5;19.41;4413.37;4298.15;135833.1;136049.3
1744;2;3;17049.35;Sat Sep 05 00:00:00 GST 2037;584207.4;541836.4;178277.5;382756.8;693435.9;48165.18;99332.78;26057.79;80000;60524.84;1350;136124.6;2.06;0.54;0.35;19.41;4413.34;4298.17;136143.4;136360.2
1745;0;2;17050.299;Sun Sep 06 00:00:00 GST 2037;584270;541943.9;178315.9;382832.6;693501.2;66013.03;113370.3;40487.01;80000;68816.93;17550;136141.2;1.72;0.61;0.38;19.41;4413.23;4297.95;136168.5;136385.4
1746;0;12;17052.193;Tue Sep 08 00:00:00 GST 2037;584393.3;542176.2;178391.1;382984.4;693649.3;64998.23;122471.6;39664.91;80000;78078.32;17550;136174.5;1.88;0.61;0.38;19.42;4413.04;4297.6;136262.8;136479.8
1747;0;2;17055.143;Fri Sep 11 00:00:00 GST 2037;584538.6;542349.6;178514.1;383111.2;693887.4;49279.91;58828.41;41730.63;43027.88;80779.44;6943.39;136195;1.19;0.85;0.46;19.42;4412.86;4297.48;136288.5;136505.5
1748;1;3;17057.016;Sun Sep 13 00:00:00 GST 2037;584639.5;542464.6;178626.5;383196;694047;53866.33;61405.54;60000;45243.37;85232.29;20253.3;136232.9;1.14;1.11;0.53;19.43;4412.67;4297.1;136431.7;136649
1749;0;5;17059.496;Tue Sep 15 00:00:00 GST 2037;584773.4;542620.3;178772.6;383311.5;694295.9;53962.21;62717.45;58838.63;46557.07;100257.3;20052.95;136282.7;1.16;1.09;0.52;19.43;4412.53;4296.89;136469.6;136687
1750;0;2;17062.598;Fri Sep 18 00:00:00 GST 2037;584941;542813.9;178951.4;383455;694621.7;54060.04;62442.85;57678.66;46269.19;105088.9;20698.2;136346.9;1.16;1.07;0.52;19.44;4412.39;4296.76;136488.7;136706.2
1751;0;2;17065.697;Mon Sep 21 00:00:00 GST 2037;585105.7;543005.8;179128;383596.9;694948.6;53107.37;61875.28;56971.9;45778.92;105433.6;20486.4;136410.4;1.17;1.07;0.52;19.44;4412.27;4296.69;136506.3;136723.9
1752;0;2;17068.799;Thu Sep 24 00:00:00 GST 2037;585271.4;543197.6;179303.3;383738.8;695272.5;53454.92;61876.75;56542.06;45749.53;104476.6;20465.2;136473.8;1.16;1.06;0.51;19.45;4412.15;4296.62;136521.7;136739.3
1753;0;4;17071.898;Sun Sep 27 00:00:00 GST 2037;585435.8;543388.3;179473.2;383879.6;695592.9;53026.87;61506.71;54774.97;45412.84;103308.5;20300.13;136536.8;1.16;1.03;0.51;19.45;4412.02;4296.57;136553.9;136771.6
1754;3;2;17071.943;Sun Sep 27 00:00:00 GST 2037;585438.2;543391;179475.5;383881.5;695593.4;53800.59;61837.29;54865.71;45678.31;11875;20419.7;136537.7;1.15;1.02;0.5;19.45;4412;4296.53;136898;137116.4
1755;0;2;17072.03;Mon Sep 28 00:00:00 GST 2037;585442.8;543396.3;179480.3;383885.5;695601.9;53830.11;61844.49;54834.61;45683.01;98562.49;20420.82;136539.4;1.15;1.02;0.5;19.45;4412;4296.53;136908.9;137127.3
1756;0;1;17072.201;Mon Sep 28 00:00:00 GST 2037;585452.1;543407;179489.7;383893.3;695618.8;53821.01;61836.12;54815.15;45675.36;98567.17;20417.78;136542.9;1.15;1.02;0.5;19.45;4411.99;4296.52;136914.8;137133.3
1757;0;3;17072.545;Mon Sep 28 00:00:00 GST 2037;585470.6;543428.2;179508.6;383909;695652.8;53658.31;61760.04;54778.22;45612.88;98524.03;20398.58;136550;1.15;1.02;0.51;19.45;4411.97;4296.51;136934.7;137153.2
1758;0;1;17073.158;Tue Sep 29 00:00:00 GST 2037;585503.3;543466.1;179542.2;383937;695713.4;53421.95;61646.95;54710.76;45519.36;98775.91;20349.6;136562.5;1.15;1.02;0.51;19.46;4411.94;4296.48;136940.9;137159.4
1759;0;1;17074.08;Wed Sep 30 00:00:00 GST 2037;585552.4;543522.7;179592.4;383978.8;695804.3;53282.57;61560.03;54634.68;45443.78;98804.12;20319.53;136581.2;1.16;1.03;0.51;19.46;4411.89;4296.45;136946.5;137165
1760;0;1;17075;Thu Oct 01 00:00:00 GST 2037;585601.3;543579.3;179642.7;384020.6;695895.1;53168.39;61492.66;54576.87;45385.74;98553.11;20295.05;136599.8;1.16;1.03;0.51;19.46;4411.84;4296.42;136953.1;137171.7
1761;0;12;17076.842;Fri Oct 02 00:00:00 GST 2037;585691.1;543768.3;179708.6;384167.9;696063.5;48766.79;102647.2;35798.38;80000;91477.52;0;136599.8;2.1;0.73;0.42;19.46;4411.86;4296.67;137120.7;137339.4
1762;0;4;17080.486;Tue Oct 06 00:00:00 GST 2037;585862.6;544196.7;179820.2;384459.5;696366.9;47056.65;117530.9;30608.63;80000;83246.12;0;136599.8;2.5;0.65;0.39;19.47;4411.82;4296.9;137169.8;137388.7
1763;0;2;17085.59;Sun Oct 11 00:00:00 GST 2037;586064.7;544579.2;179992.1;384764.9;696777.4;39606.68;74951.46;33702.4;59859.36;80454.06;0;136599.8;1.89;0.85;0.46;19.47;4411.78;4297.34;137206.5;137425.4
1764;0;2;17092.393;Sun Oct 18 00:00:00 GST 2037;586317.3;544945.3;180244;385029.9;697332.5;37123.3;53806.71;37026.56;38952.61;81575.1;0;136599.8;1.45;1;0.5;19.48;4411.73;4298.06;137237.1;137456
1765;1;5;17099.195;Sun Oct 25 00:00:00 GST 2037;586687.1;545365.6;180644.3;385340.1;697896;54352.17;61782.34;58832.09;45586.91;82826.52;19740.24;136734.1;1.14;1.08;0.52;19.49;4411.04;4296.65;137487.3;137706.6
1766;0;15;17102.598;Wed Oct 28 00:00:00 GST 2037;586861.1;545570.5;180830;385490.8;698214.7;51160.96;60241.65;54588.4;44295.8;93704.42;12855.08;136777.9;1.18;1.07;0.52;19.5;4410.84;4296.39;137625.2;137844.8
1767;0;2;17106;Sun Nov 01 00:00:00 GST 2037;587044.4;545779;181021.6;385644.2;698542.6;53881.35;61272.67;56307.78;45105.02;96370.2;20150.65;136846.4;1.14;1.05;0.51;19.51;4410.65;4296.09;137643.5;137863.1
1768;1;8;17109;Wed Nov 04 00:00:00 GST 2037;587180.2;546092.2;181113.4;385884.2;698776.4;45239.18;104399.3;30596.24;80000;77929.61;0;136846.4;2.31;0.68;0.4;19.51;4410.6;4296.37;137859.8;138079.8
1769;0;4;17111.03;Fri Nov 06 00:00:00 GST 2037;587287.9;546314.7;181199.5;386046.6;698929.3;53109.4;109661;42447.87;80000;75357.55;35100;136917.7;2.06;0.8;0.44;19.51;4410.47;4296.1;137936.8;138157.1
1770;0;3;17114.354;Mon Nov 09 00:00:00 GST 2037;587464.1;546519.7;181383.5;386198.1;699215.4;53008.94;61683.4;55354.4;45595.47;86076.06;18866.04;136980.4;1.16;1.04;0.51;19.52;4410.19;4295.49;137968.8;138189.2
1771;0;5;17118.188;Fri Nov 13 00:00:00 GST 2037;587673;546756.2;181610.4;386372.5;699587.4;54467.36;61681.58;59182.54;45469.93;97012.78;20306.21;137058.2;1.13;1.09;0.52;19.53;4409.94;4294.98;138010.1;138230.7
1772;0;2;17121.75;Mon Nov 16 00:00:00 GST 2037;587865.5;546974.7;181817.5;386533.3;699947.8;54032.74;61328.87;58139.34;45149.6;101184.2;20806.59;137132.3;1.14;1.08;0.52;19.53;4409.75;4294.65;138026.2;138246.9
1773;0;5;17125.312;Fri Nov 20 00:00:00 GST 2037;588053.5;547191.2;182020.8;386692.5;700310.2;52776.76;60756.53;57064.8;44679.77;101724.8;19995.29;137203.6;1.15;1.08;0.52;19.54;4409.59;4294.46;138063.8;138284.6
1774;0;2;17128.875;Mon Nov 23 00:00:00 GST 2037;588242.9;547408.2;182223.4;386852.1;700670.9;53159.66;60917.13;56859.59;44807.6;101231.4;20642.27;137277.1;1.15;1.07;0.52;19.55;4409.45;4294.27;138079.2;138300.1
1775;0;3;17136;Tue Dec 01 00:00:00 GST 2037;588622.7;547842.6;182627.5;387171.7;701399.4;53314.65;60973.56;56716.21;44848.71;102251.5;20671.34;137424.4;1.14;1.06;0.52;19.56;4409.19;4293.96;138101.9;138322.9
1776;0;9;17143.75;Tue Dec 08 00:00:00 GST 2037;589079.7;548591.3;183092.5;387791.7;702188.5;58960.71;96605.49;60000;80000;101811.9;37097.45;137711.9;1.64;1.02;0.5;19.57;4408.57;4292.85;138273.9;138495.5
1777;1;8;17147.625;Sat Dec 12 00:00:00 GST 2037;589300.5;548915.4;183325;388052;702544.2;56981.45;83630.03;60000;67194.1;91791.3;28034.89;137820.5;1.47;1.05;0.51;19.58;4408.22;4292.16;138465.4;138687.7
1778;0;3;17151.5;Wed Dec 16 00:00:00 GST 2037;589507.8;549154.9;183552.8;388229;702929.4;53500.26;61812.8;58794.23;45676.89;99418.25;21512.07;137903.9;1.16;1.1;0.52;19.59;4407.98;4291.82;138493;138715.3
1779;0;4;17155.375;Sun Dec 20 00:00:00 GST 2037;589713.2;549393;183778.7;388404.7;703318.5;53014.33;61438.76;58287.84;45339.8;100411;21353.31;137986.6;1.16;1.1;0.52;19.6;4407.77;4291.61;138524.1;138746.7
1780;0;2;17159.25;Thu Dec 24 00:00:00 GST 2037;589918;549630.8;184003.3;388580.2;703706.6;52840.21;61358.86;57954.53;45272.58;100141.1;21321.17;138069.3;1.16;1.1;0.52;19.6;4407.57;4291.44;138539.1;138761.7
1781;0;2;17163.125;Mon Dec 28 00:00:00 GST 2037;590119.8;549867.4;184228.2;388754.7;704092.2;52078.28;61059.85;58046.45;45042.85;99521.98;21212.98;138151.5;1.17;1.11;0.53;19.61;4407.31;4291.13;138555.1;138777.7
1782;0;2;17167;Fri Jan 01 00:00:00 GST 2038;590322;550104.3;184452;388929.6;704474.7;52176.4;61153.55;57749.57;45124.66;98708.91;21251.44;138233.8;1.17;1.11;0.53;19.62;4407.11;4291;138568.4;138791.1
1783;0;5;17170.875;Mon Jan 04 00:00:00 GST 2038;590493.8;550524.1;184568;389239.6;704777.1;44354.99;108324.5;29937.11;80000;78043.86;0;138233.8;2.44;0.67;0.4;19.62;4407.06;4291.53;138646.2;138869.2
1784;0;2;17173.893;Thu Jan 07 00:00:00 GST 2038;590631;550895.3;184651.2;389481;704998;45454.78;122990.7;27563.49;80000;73180.77;0;138233.8;2.71;0.61;0.38;19.63;4406.97;4291.65;138675.5;138898.6
1785;0;2;17177.527;Mon Jan 11 00:00:00 GST 2038;590738.3;551011.7;184748.7;389545.7;705253.7;29510.37;32022.53;26825.19;17788.2;70375.57;0;138233.8;1.09;0.91;0.48;19.63;4406.94;4292.25;138710.9;138934
1786;0;5;17182.646;Sat Jan 16 00:00:00 GST 2038;590967;551224.1;185020.1;389679.1;705601.6;44685.86;41503.49;53037.43;26080.11;67971.03;10754.35;138288.9;0.93;1.19;0.54;19.64;4406.39;4291.39;138775.1;138998.3
1787;0;2;17186.484;Wed Jan 20 00:00:00 GST 2038;591134.4;551379.2;185213.8;389775.3;705921.9;43601.97;40402.76;50442.74;25060.22;83433.16;10651.86;138329.7;0.93;1.16;0.54;19.64;4406.17;4291.27;138805.7;139028.9
1788;0;2;17192.242;Tue Jan 26 00:00:00 GST 2038;591383.9;551609.6;185496.4;389917.5;706426.7;43340.35;40011.14;49091.98;24681.98;87670.77;10491.09;138390.2;0.92;1.13;0.53;19.65;4405.93;4291.33;138821;139044.3
1789;0;6;17198;Mon Feb 01 00:00:00 GST 2038;591621.3;551834.1;185773.4;390054.7;706934.5;41235.8;38989.5;48100.04;23838.75;88186.02;9484.75;138444.8;0.95;1.17;0.54;19.66;4405.73;4291.53;138891.7;139115.1
1790;0;8;17207.332;Wed Feb 10 00:00:00 GST 2038;592113.2;552623.4;186333.4;390694;707749.2;52696.33;84573.94;60000;68491.6;87291.97;27854.85;138704.7;1.6;1.14;0.53;19.67;4404.97;4290.11;139013;139236.6
1791;0;6;17226;Mon Mar 01 00:00:00 GST 2038;593095.3;553918.4;187438.3;391688.8;709597.4;52612;69376.08;59191.6;53296.03;99009.76;23619.66;139145.6;1.32;1.13;0.53;19.71;4403.92;4288.52;139089.8;139313.5
1792;0;6;17257;Thu Apr 01 00:00:00 GST 2038;594493.7;555213.8;189201.6;392504.7;712687.8;45112.22;41784.47;56880.46;26317.71;99691.8;11724.54;139509.1;0.93;1.26;0.56;19.75;4402.85;4289.17;139167.5;139391.3
1793;0;7;17287;Sat May 01 00:00:00 GST 2038;596228.1;558178.4;190696.6;394904.7;715436.4;57812.74;98822.57;49832.61;80000;91619.57;45900;140886.1;1.71;0.86;0.46;19.81;4400.91;4286.56;139302.8;139526.8
1794;1;3;17302.5;Sun May 16 00:00:00 GST 2038;596960;559265.2;191426.2;395749;716549.5;47214.89;70113.86;47076.6;54472.35;71811.6;19454.89;141187.7;1.48;1;0.5;19.84;4399.62;4285.23;139530.2;139754.5
1795;0;6;17318;Tue Jun 01 00:00:00 GST 2038;597595.3;559896;192219.7;396145.2;717725.9;40990.61;40695.73;51192.86;25561.66;75897.35;10038.64;141343.3;0.99;1.25;0.56;19.86;4398.58;4284.82;139596.8;139821.3
1796;1;4;17325.5;Tue Jun 08 00:00:00 GST 2038;597984.6;560496.3;192669.7;396625.4;718438.8;51898.75;80038.66;60000;64023.13;95053.77;29507.05;141564.6;1.54;1.16;0.54;19.87;4398.16;4284.18;139803.3;140028.1
1797;0;5;17330;Sun Jun 13 00:00:00 GST 2038;598231.9;560902.1;192939.7;396957.9;718883.7;54960.49;90173.56;60000;73890.61;98867.15;33943.53;141717.3;1.64;1.09;0.52;19.88;4397.91;4283.72;139850.9;140075.7
1798;0;4;17336;Sat Jun 19 00:00:00 GST 2038;598487.3;561152.7;193285.4;397117.1;719471.5;42570.43;41781.28;57613.51;26530.22;97960.23;12262.9;141790.9;0.98;1.35;0.58;19.89;4397.72;4283.86;139902.2;140127.2
1799;0;2;17342;Fri Jun 25 00:00:00 GST 2038;598746.4;561405.2;193627.2;397277.6;720059.4;43183.43;42070.86;56961.61;26763;97994.32;12369.99;141865.1;0.97;1.32;0.57;19.9;4397.54;4284.08;139938.2;140163.2
1800;1;2;17345;Mon Jun 28 00:00:00 GST 2038;598874.3;561530.3;193792;397357;720343.3;42636.38;41706.72;54935.04;26442.15;94636.03;12221.65;141901.8;0.98;1.29;0.56;19.9;4397.43;4284.19;140107.9;140333.2
1801;0;2;17348;Thu Jul 01 00:00:00 GST 2038;599002.7;561655.7;193956.6;397436.5;720626.4;42803.58;41806.19;54855.27;26526.49;94339.06;12260.52;141938.6;0.98;1.28;0.56;19.9;4397.33;4284.3;140122.3;140347.7
1802;2;2;17348.484;Thu Jul 01 00:00:00 GST 2038;599030.5;561699.7;193985.6;397472.6;720666.6;57274.7;90859.76;60000;74445.64;83127.56;34408.84;141955.2;1.59;1.05;0.51;19.9;4397.28;4284.2;140442;140667.9
1803;0;10;17349.453;Fri Jul 02 00:00:00 GST 2038;599083.3;561769.4;194043.7;397526.6;720756.9;54492.36;71887.06;60000;55685.16;93204.62;22718.46;141977.2;1.32;1.1;0.52;19.91;4397.22;4284.11;140522.2;140748.2
1804;3;2;17349.48;Fri Jul 02 00:00:00 GST 2038;599084.7;561771.3;194045.4;397528.1;720759.9;55509.67;73327.78;60000;57041.76;110374.2;27005.75;141978;1.32;1.08;0.52;19.91;4397.22;4284.11;140878;141104.7
1805;0;2;17349.533;Fri Jul 02 00:00:00 GST 2038;599087.8;561775.3;194048.6;397531.2;720765.4;55816.21;73901.62;60000;57589.95;102278.7;27265.27;141979.4;1.32;1.07;0.52;19.91;4397.21;4284.1;140891.8;141118.6
1806;0;1;17349.64;Fri Jul 02 00:00:00 GST 2038;599093.8;561783.3;194055;397537.5;720776.1;55936.02;74502.68;60000;58180.09;99077.57;27544.65;141982.4;1.33;1.07;0.52;19.91;4397.21;4284.1;140898.6;141125.4
